gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
5,1.5,0.1,0.695652174,0.774193548,0.732824427
5,1.5,0.133,0.695652174,0.774193548,0.732824427
5,1.5,0.166,0.695652174,0.774193548,0.732824427
5,1.5,0.2,0.695652174,0.774193548,0.732824427
5,1.5,0.233,0.695652174,0.774193548,0.732824427
5,1.5,0.3,0.695652174,0.774193548,0.732824427
5,1.5,0.266,0.695652174,0.774193548,0.732824427
5,1.5,0.35,0.695652174,0.774193548,0.732824427
5,1.5,0.4,0.695652174,0.774193548,0.732824427
5,1.5,0.5,0.695652174,0.774193548,0.732824427
5,1.5,0.45,0.695652174,0.774193548,0.732824427
5,1.5,0.6,0.695652174,0.774193548,0.732824427
5,1.5,0.75,0.695652174,0.774193548,0.732824427
5,1.5,1,0.695652174,0.774193548,0.732824427
5,1.5,2,0.695652174,0.774193548,0.732824427
5,1.5,5,0.695652174,0.774193548,0.732824427
5,2,0.1,0.695652174,0.774193548,0.732824427
8,20,0.01,0.753623188,0.712328767,0.732394366
10,7,0.01,0.753623188,0.712328767,0.732394366
15,3,0.01,0.753623188,0.712328767,0.732394366
15,3.5,0.01,0.753623188,0.712328767,0.732394366
3.5,4,0.01,0.710144928,0.753846154,0.731343284
3.5,4,0.02,0.710144928,0.753846154,0.731343284
3.5,4.5,0.01,0.710144928,0.753846154,0.731343284
3.5,4.5,0.02,0.710144928,0.753846154,0.731343284
4.5,2.5,0.02,0.710144928,0.753846154,0.731343284
4.5,2.5,0.01,0.710144928,0.753846154,0.731343284
4.5,3,0.01,0.710144928,0.753846154,0.731343284
4.5,3,0.02,0.710144928,0.753846154,0.731343284
4.5,3.5,0.01,0.710144928,0.753846154,0.731343284
4.5,3.5,0.02,0.710144928,0.753846154,0.731343284
5,2.5,0.01,0.710144928,0.753846154,0.731343284
5,2.5,0.02,0.710144928,0.753846154,0.731343284
5,3,0.01,0.710144928,0.753846154,0.731343284
5,3,0.02,0.710144928,0.753846154,0.731343284
5,3.5,0.01,0.710144928,0.753846154,0.731343284
5,3.5,0.02,0.710144928,0.753846154,0.731343284
15,5,0.02,0.768115942,0.697368421,0.731034483
2,3,0.166,0.666666667,0.807017544,0.73015873
2,7,0.075,0.724637681,0.735294118,0.729927007
4.5,5,0.02,0.724637681,0.735294118,0.729927007
5,5,0.02,0.724637681,0.735294118,0.729927007
5,10,0.01,0.724637681,0.735294118,0.729927007
6,4,0.02,0.724637681,0.735294118,0.729927007
2.5,2.5,0.233,0.68115942,0.783333333,0.728682171
3.5,1.5,0.075,0.68115942,0.783333333,0.728682171
3.5,1.5,0.1,0.68115942,0.783333333,0.728682171
3.5,2,0.05,0.68115942,0.783333333,0.728682171
3.5,2,0.1,0.68115942,0.783333333,0.728682171
3.5,2,0.075,0.68115942,0.783333333,0.728682171
10,4,0.04,0.739130435,0.718309859,0.728571429
1.5,2.5,0.01,0.637681159,0.846153846,0.727272727
1.5,2.5,0.02,0.637681159,0.846153846,0.727272727
1.5,2.5,0.05,0.637681159,0.846153846,0.727272727
1.5,2.5,0.04,0.637681159,0.846153846,0.727272727
1.5,2.5,0.075,0.637681159,0.846153846,0.727272727
1.5,2.5,0.1,0.637681159,0.846153846,0.727272727
1.5,2.5,0.133,0.637681159,0.846153846,0.727272727
1.5,2.5,0.166,0.637681159,0.846153846,0.727272727
1.5,3,0.01,0.637681159,0.846153846,0.727272727
1.5,3,0.02,0.637681159,0.846153846,0.727272727
1.5,3,0.04,0.637681159,0.846153846,0.727272727
1.5,3,0.05,0.637681159,0.846153846,0.727272727
1.5,3,0.075,0.637681159,0.846153846,0.727272727
1.5,3,0.1,0.637681159,0.846153846,0.727272727
2,5,0.01,0.695652174,0.761904762,0.727272727
2,5,0.02,0.695652174,0.761904762,0.727272727
2,5,0.04,0.695652174,0.761904762,0.727272727
2,5,0.075,0.695652174,0.761904762,0.727272727
2,5,0.05,0.695652174,0.761904762,0.727272727
4.5,2.5,0.166,0.695652174,0.761904762,0.727272727
5,2.5,0.133,0.695652174,0.761904762,0.727272727
6,1.5,0.1,0.695652174,0.761904762,0.727272727
6,1.5,0.133,0.695652174,0.761904762,0.727272727
6,1.5,0.2,0.695652174,0.761904762,0.727272727
6,1.5,0.166,0.695652174,0.761904762,0.727272727
6,1.5,0.266,0.695652174,0.761904762,0.727272727
6,1.5,0.233,0.695652174,0.761904762,0.727272727
6,1.5,0.3,0.695652174,0.761904762,0.727272727
6,1.5,0.35,0.695652174,0.761904762,0.727272727
6,1.5,0.5,0.695652174,0.761904762,0.727272727
6,1.5,0.45,0.695652174,0.761904762,0.727272727
6,1.5,0.6,0.695652174,0.761904762,0.727272727
6,1.5,0.4,0.695652174,0.761904762,0.727272727
6,1.5,0.75,0.695652174,0.761904762,0.727272727
6,1.5,5,0.695652174,0.761904762,0.727272727
6,1.5,1,0.695652174,0.761904762,0.727272727
6,1.5,2,0.695652174,0.761904762,0.727272727
6,2,0.075,0.695652174,0.761904762,0.727272727
6,2.5,0.133,0.695652174,0.761904762,0.727272727
7,1.5,0.1,0.695652174,0.761904762,0.727272727
7,1.5,0.133,0.695652174,0.761904762,0.727272727
7,1.5,0.075,0.695652174,0.761904762,0.727272727
7,1.5,0.266,0.695652174,0.761904762,0.727272727
7,1.5,0.233,0.695652174,0.761904762,0.727272727
7,1.5,0.166,0.695652174,0.761904762,0.727272727
7,1.5,0.2,0.695652174,0.761904762,0.727272727
7,1.5,0.3,0.695652174,0.761904762,0.727272727
7,1.5,0.4,0.695652174,0.761904762,0.727272727
7,1.5,0.35,0.695652174,0.761904762,0.727272727
7,1.5,0.45,0.695652174,0.761904762,0.727272727
7,1.5,0.5,0.695652174,0.761904762,0.727272727
7,1.5,0.75,0.695652174,0.761904762,0.727272727
7,1.5,1,0.695652174,0.761904762,0.727272727
7,1.5,2,0.695652174,0.761904762,0.727272727
7,1.5,0.6,0.695652174,0.761904762,0.727272727
7,1.5,5,0.695652174,0.761904762,0.727272727
7,2,0.075,0.695652174,0.761904762,0.727272727
7,2.5,0.1,0.695652174,0.761904762,0.727272727
8,1.5,0.1,0.695652174,0.761904762,0.727272727
8,1.5,0.075,0.695652174,0.761904762,0.727272727
8,1.5,0.133,0.695652174,0.761904762,0.727272727
8,1.5,0.166,0.695652174,0.761904762,0.727272727
8,1.5,0.2,0.695652174,0.761904762,0.727272727
8,1.5,0.233,0.695652174,0.761904762,0.727272727
8,1.5,0.3,0.695652174,0.761904762,0.727272727
8,1.5,0.266,0.695652174,0.761904762,0.727272727
8,1.5,0.4,0.695652174,0.761904762,0.727272727
8,1.5,0.35,0.695652174,0.761904762,0.727272727
8,1.5,0.45,0.695652174,0.761904762,0.727272727
8,1.5,0.6,0.695652174,0.761904762,0.727272727
8,1.5,0.5,0.695652174,0.761904762,0.727272727
8,1.5,0.75,0.695652174,0.761904762,0.727272727
8,1.5,1,0.695652174,0.761904762,0.727272727
8,1.5,2,0.695652174,0.761904762,0.727272727
8,1.5,5,0.695652174,0.761904762,0.727272727
8,2.5,0.1,0.695652174,0.761904762,0.727272727
20,7,0.01,0.768115942,0.688311688,0.726027397
2,7,0.04,0.710144928,0.742424242,0.725925926
2,7,0.05,0.710144928,0.742424242,0.725925926
2,8,0.04,0.710144928,0.742424242,0.725925926
2,8,0.05,0.710144928,0.742424242,0.725925926
2,10,0.04,0.710144928,0.742424242,0.725925926
2,10,0.05,0.710144928,0.742424242,0.725925926
2,15,0.02,0.710144928,0.742424242,0.725925926
3,4,0.1,0.710144928,0.742424242,0.725925926
3,4.5,0.1,0.710144928,0.742424242,0.725925926
4,4,0.01,0.710144928,0.742424242,0.725925926
4,4,0.02,0.710144928,0.742424242,0.725925926
4,4.5,0.01,0.710144928,0.742424242,0.725925926
4,4.5,0.02,0.710144928,0.742424242,0.725925926
4,5,0.01,0.710144928,0.742424242,0.725925926
4,6,0.01,0.710144928,0.742424242,0.725925926
4,7,0.01,0.710144928,0.742424242,0.725925926
4,8,0.01,0.710144928,0.742424242,0.725925926
4,10,0.01,0.710144928,0.742424242,0.725925926
6,2.5,0.02,0.710144928,0.742424242,0.725925926
6,2.5,0.01,0.710144928,0.742424242,0.725925926
6,3,0.01,0.710144928,0.742424242,0.725925926
6,3,0.02,0.710144928,0.742424242,0.725925926
6,3.5,0.01,0.710144928,0.742424242,0.725925926
7,2.5,0.01,0.710144928,0.742424242,0.725925926
7,2.5,0.02,0.710144928,0.742424242,0.725925926
7,3,0.01,0.710144928,0.742424242,0.725925926
7,3.5,0.01,0.710144928,0.742424242,0.725925926
8,2.5,0.01,0.710144928,0.742424242,0.725925926
8,3,0.01,0.710144928,0.742424242,0.725925926
8,3.5,0.01,0.710144928,0.742424242,0.725925926
10,1.5,0.075,0.710144928,0.742424242,0.725925926
10,1.5,0.133,0.710144928,0.742424242,0.725925926
10,1.5,0.1,0.710144928,0.742424242,0.725925926
10,1.5,0.2,0.710144928,0.742424242,0.725925926
10,1.5,0.166,0.710144928,0.742424242,0.725925926
10,1.5,0.233,0.710144928,0.742424242,0.725925926
10,1.5,0.266,0.710144928,0.742424242,0.725925926
10,1.5,0.3,0.710144928,0.742424242,0.725925926
10,1.5,0.35,0.710144928,0.742424242,0.725925926
10,1.5,0.4,0.710144928,0.742424242,0.725925926
10,1.5,0.5,0.710144928,0.742424242,0.725925926
10,1.5,0.45,0.710144928,0.742424242,0.725925926
10,1.5,0.6,0.710144928,0.742424242,0.725925926
10,1.5,0.75,0.710144928,0.742424242,0.725925926
10,1.5,1,0.710144928,0.742424242,0.725925926
10,1.5,2,0.710144928,0.742424242,0.725925926
10,1.5,5,0.710144928,0.742424242,0.725925926
10,2,0.05,0.710144928,0.742424242,0.725925926
1.5,3.5,0.133,0.652173913,0.818181818,0.725806452
6,8,0.01,0.724637681,0.724637681,0.724637681
7,7,0.01,0.724637681,0.724637681,0.724637681
7,8,0.01,0.724637681,0.724637681,0.724637681
8,6,0.01,0.724637681,0.724637681,0.724637681
8,7,0.01,0.724637681,0.724637681,0.724637681
10,2.5,0.01,0.724637681,0.724637681,0.724637681
10,3,0.01,0.724637681,0.724637681,0.724637681
10,3.5,0.01,0.724637681,0.724637681,0.724637681
2.5,1.5,0.01,0.666666667,0.793103448,0.724409449
2.5,1.5,0.02,0.666666667,0.793103448,0.724409449
2.5,1.5,0.04,0.666666667,0.793103448,0.724409449
2.5,1.5,0.05,0.666666667,0.793103448,0.724409449
2.5,1.5,0.1,0.666666667,0.793103448,0.724409449
2.5,1.5,0.075,0.666666667,0.793103448,0.724409449
2.5,1.5,0.166,0.666666667,0.793103448,0.724409449
2.5,1.5,0.133,0.666666667,0.793103448,0.724409449
2.5,2,0.01,0.666666667,0.793103448,0.724409449
2.5,2,0.05,0.666666667,0.793103448,0.724409449
2.5,2,0.02,0.666666667,0.793103448,0.724409449
2.5,2,0.04,0.666666667,0.793103448,0.724409449
2.5,2,0.075,0.666666667,0.793103448,0.724409449
2.5,2,0.133,0.666666667,0.793103448,0.724409449
2.5,2,0.1,0.666666667,0.793103448,0.724409449
10,5,0.01,0.739130435,0.708333333,0.723404255
4,1.5,0.075,0.68115942,0.770491803,0.723076923
4,1.5,0.05,0.68115942,0.770491803,0.723076923
4,1.5,0.1,0.68115942,0.770491803,0.723076923
4,2,0.075,0.68115942,0.770491803,0.723076923
4,2,0.05,0.68115942,0.770491803,0.723076923
20,2.5,0.01,0.753623188,0.693333333,0.722222222
2,6,0.02,0.695652174,0.75,0.721804511
2,6,0.01,0.695652174,0.75,0.721804511
2,6,0.05,0.695652174,0.75,0.721804511
2,6,0.04,0.695652174,0.75,0.721804511
2,7,0.01,0.695652174,0.75,0.721804511
2,7,0.02,0.695652174,0.75,0.721804511
2,8,0.01,0.695652174,0.75,0.721804511
2,8,0.02,0.695652174,0.75,0.721804511
2,10,0.01,0.695652174,0.75,0.721804511
2,10,0.02,0.695652174,0.75,0.721804511
2,15,0.01,0.695652174,0.75,0.721804511
1.5,3,0.133,0.637681159,0.830188679,0.721311475
3.5,5,0.01,0.710144928,0.731343284,0.720588235
3.5,5,0.02,0.710144928,0.731343284,0.720588235
3.5,6,0.01,0.710144928,0.731343284,0.720588235
3.5,7,0.01,0.710144928,0.731343284,0.720588235
3.5,8,0.01,0.710144928,0.731343284,0.720588235
3.5,10,0.01,0.710144928,0.731343284,0.720588235
4,5,0.02,0.710144928,0.731343284,0.720588235
4.5,4,0.01,0.710144928,0.731343284,0.720588235
4.5,4,0.02,0.710144928,0.731343284,0.720588235
4.5,4,0.075,0.710144928,0.731343284,0.720588235
4.5,4.5,0.02,0.710144928,0.731343284,0.720588235
4.5,4.5,0.01,0.710144928,0.731343284,0.720588235
4.5,4.5,0.075,0.710144928,0.731343284,0.720588235
4.5,5,0.01,0.710144928,0.731343284,0.720588235
4.5,6,0.01,0.710144928,0.731343284,0.720588235
4.5,7,0.01,0.710144928,0.731343284,0.720588235
4.5,8,0.01,0.710144928,0.731343284,0.720588235
5,4,0.01,0.710144928,0.731343284,0.720588235
5,4,0.02,0.710144928,0.731343284,0.720588235
5,4.5,0.01,0.710144928,0.731343284,0.720588235
5,5,0.01,0.710144928,0.731343284,0.720588235
5,6,0.01,0.710144928,0.731343284,0.720588235
5,7,0.01,0.710144928,0.731343284,0.720588235
5,8,0.01,0.710144928,0.731343284,0.720588235
7,4,0.05,0.710144928,0.731343284,0.720588235
7,4.5,0.05,0.710144928,0.731343284,0.720588235
10,2.5,0.075,0.710144928,0.731343284,0.720588235
15,1.5,0.05,0.724637681,0.714285714,0.71942446
15,1.5,0.04,0.724637681,0.714285714,0.71942446
15,1.5,0.075,0.724637681,0.714285714,0.71942446
15,1.5,0.133,0.724637681,0.714285714,0.71942446
15,1.5,0.166,0.724637681,0.714285714,0.71942446
15,1.5,0.1,0.724637681,0.714285714,0.71942446
15,1.5,0.2,0.724637681,0.714285714,0.71942446
15,1.5,0.233,0.724637681,0.714285714,0.71942446
15,1.5,0.3,0.724637681,0.714285714,0.71942446
15,1.5,0.266,0.724637681,0.714285714,0.71942446
15,1.5,0.45,0.724637681,0.714285714,0.71942446
15,1.5,0.4,0.724637681,0.714285714,0.71942446
15,1.5,0.35,0.724637681,0.714285714,0.71942446
15,1.5,0.6,0.724637681,0.714285714,0.71942446
15,1.5,0.5,0.724637681,0.714285714,0.71942446
15,1.5,0.75,0.724637681,0.714285714,0.71942446
15,1.5,1,0.724637681,0.714285714,0.71942446
15,1.5,2,0.724637681,0.714285714,0.71942446
15,1.5,5,0.724637681,0.714285714,0.71942446
3,1.5,0.01,0.666666667,0.779661017,0.71875
3,1.5,0.04,0.666666667,0.779661017,0.71875
3,1.5,0.02,0.666666667,0.779661017,0.71875
3,1.5,0.05,0.666666667,0.779661017,0.71875
3,2,0.01,0.666666667,0.779661017,0.71875
3,2,0.02,0.666666667,0.779661017,0.71875
3,2,0.04,0.666666667,0.779661017,0.71875
3,2,0.05,0.666666667,0.779661017,0.71875
3,2,0.166,0.666666667,0.779661017,0.71875
3,2,0.2,0.666666667,0.779661017,0.71875
15,2.5,0.01,0.739130435,0.698630137,0.718309859
4.5,1.5,0.05,0.68115942,0.758064516,0.717557252
4.5,1.5,0.075,0.68115942,0.758064516,0.717557252
4.5,1.5,0.1,0.68115942,0.758064516,0.717557252
4.5,2,0.04,0.68115942,0.758064516,0.717557252
4.5,2,0.05,0.68115942,0.758064516,0.717557252
4.5,2,0.075,0.68115942,0.758064516,0.717557252
5,1.5,0.05,0.68115942,0.758064516,0.717557252
5,1.5,0.075,0.68115942,0.758064516,0.717557252
5,2,0.05,0.68115942,0.758064516,0.717557252
5,2,0.04,0.68115942,0.758064516,0.717557252
5,2,0.075,0.68115942,0.758064516,0.717557252
2,1.5,0.02,0.623188406,0.843137255,0.716666667
2,1.5,0.01,0.623188406,0.843137255,0.716666667
2,1.5,0.05,0.623188406,0.843137255,0.716666667
2,1.5,0.04,0.623188406,0.843137255,0.716666667
2,1.5,0.133,0.623188406,0.843137255,0.716666667
2,1.5,0.1,0.623188406,0.843137255,0.716666667
2,1.5,0.166,0.623188406,0.843137255,0.716666667
2,1.5,0.075,0.623188406,0.843137255,0.716666667
2,2,0.04,0.623188406,0.843137255,0.716666667
2,2,0.05,0.623188406,0.843137255,0.716666667
2,2,0.02,0.623188406,0.843137255,0.716666667
2,2,0.075,0.623188406,0.843137255,0.716666667
2,2,0.1,0.623188406,0.843137255,0.716666667
2,2,0.01,0.623188406,0.843137255,0.716666667
2,2,0.133,0.623188406,0.843137255,0.716666667
1.5,3.5,0.04,0.637681159,0.814814815,0.715447154
1.5,3.5,0.02,0.637681159,0.814814815,0.715447154
1.5,3.5,0.01,0.637681159,0.814814815,0.715447154
1.5,3.5,0.1,0.637681159,0.814814815,0.715447154
1.5,3.5,0.075,0.637681159,0.814814815,0.715447154
1.5,3.5,0.05,0.637681159,0.814814815,0.715447154
2,2.5,0.266,0.637681159,0.814814815,0.715447154
4.5,10,0.01,0.710144928,0.720588235,0.715328467
6,4,0.01,0.710144928,0.720588235,0.715328467
6,4.5,0.01,0.710144928,0.720588235,0.715328467
6,5,0.01,0.710144928,0.720588235,0.715328467
6,6,0.01,0.710144928,0.720588235,0.715328467
7,4,0.01,0.710144928,0.720588235,0.715328467
7,4.5,0.01,0.710144928,0.720588235,0.715328467
7,5,0.01,0.710144928,0.720588235,0.715328467
8,4,0.01,0.710144928,0.720588235,0.715328467
8,4.5,0.01,0.710144928,0.720588235,0.715328467
8,5,0.01,0.710144928,0.720588235,0.715328467
3,6,0.075,0.724637681,0.704225352,0.714285714
10,4,0.01,0.724637681,0.704225352,0.714285714
10,4.5,0.01,0.724637681,0.704225352,0.714285714
10,4.5,0.04,0.724637681,0.704225352,0.714285714
15,2.5,0.05,0.724637681,0.704225352,0.714285714
3.5,1.5,0.01,0.666666667,0.766666667,0.713178295
3.5,1.5,0.02,0.666666667,0.766666667,0.713178295
3.5,1.5,0.05,0.666666667,0.766666667,0.713178295
3.5,1.5,0.04,0.666666667,0.766666667,0.713178295
3.5,2,0.02,0.666666667,0.766666667,0.713178295
3.5,2,0.01,0.666666667,0.766666667,0.713178295
3.5,2,0.04,0.666666667,0.766666667,0.713178295
3.5,2,0.2,0.666666667,0.766666667,0.713178295
3.5,2,0.166,0.666666667,0.766666667,0.713178295
6,1.5,0.04,0.68115942,0.746031746,0.712121212
6,1.5,0.075,0.68115942,0.746031746,0.712121212
6,1.5,0.05,0.68115942,0.746031746,0.712121212
6,2,0.04,0.68115942,0.746031746,0.712121212
6,2,0.05,0.68115942,0.746031746,0.712121212
7,1.5,0.04,0.68115942,0.746031746,0.712121212
7,1.5,0.05,0.68115942,0.746031746,0.712121212
7,2,0.04,0.68115942,0.746031746,0.712121212
7,2,0.05,0.68115942,0.746031746,0.712121212
8,1.5,0.04,0.68115942,0.746031746,0.712121212
8,1.5,0.05,0.68115942,0.746031746,0.712121212
8,2,0.04,0.68115942,0.746031746,0.712121212
8,2,0.05,0.68115942,0.746031746,0.712121212
4,4.5,0.075,0.695652174,0.727272727,0.711111111
10,1.5,0.05,0.695652174,0.727272727,0.711111111
10,1.5,0.04,0.695652174,0.727272727,0.711111111
10,2,0.04,0.695652174,0.727272727,0.711111111
10,2,0.02,0.695652174,0.727272727,0.711111111
1.5,2.5,0.266,0.623188406,0.826923077,0.710743802
6,7,0.01,0.710144928,0.710144928,0.710144928
7,6,0.01,0.710144928,0.710144928,0.710144928
1.5,3.5,0.166,0.637681159,0.8,0.709677419
2.5,7,0.075,0.724637681,0.694444444,0.709219858
5,6,0.05,0.724637681,0.694444444,0.709219858
7,6,0.04,0.724637681,0.694444444,0.709219858
20,1.5,0.04,0.724637681,0.694444444,0.709219858
20,1.5,0.05,0.724637681,0.694444444,0.709219858
20,1.5,0.075,0.724637681,0.694444444,0.709219858
20,1.5,0.1,0.724637681,0.694444444,0.709219858
20,1.5,0.133,0.724637681,0.694444444,0.709219858
20,1.5,0.166,0.724637681,0.694444444,0.709219858
20,1.5,0.233,0.724637681,0.694444444,0.709219858
20,1.5,0.266,0.724637681,0.694444444,0.709219858
20,1.5,0.3,0.724637681,0.694444444,0.709219858
20,1.5,0.2,0.724637681,0.694444444,0.709219858
20,1.5,0.4,0.724637681,0.694444444,0.709219858
20,1.5,0.35,0.724637681,0.694444444,0.709219858
20,1.5,0.6,0.724637681,0.694444444,0.709219858
20,1.5,0.5,0.724637681,0.694444444,0.709219858
20,1.5,0.45,0.724637681,0.694444444,0.709219858
20,1.5,0.75,0.724637681,0.694444444,0.709219858
20,1.5,5,0.724637681,0.694444444,0.709219858
20,1.5,2,0.724637681,0.694444444,0.709219858
20,1.5,1,0.724637681,0.694444444,0.709219858
1.5,4,0.133,0.652173913,0.775862069,0.708661417
2.5,2,0.2,0.652173913,0.775862069,0.708661417
2.5,2,0.233,0.652173913,0.775862069,0.708661417
4,1.5,0.02,0.666666667,0.754098361,0.707692308
4,1.5,0.04,0.666666667,0.754098361,0.707692308
4,1.5,0.01,0.666666667,0.754098361,0.707692308
4,2,0.01,0.666666667,0.754098361,0.707692308
4,2,0.02,0.666666667,0.754098361,0.707692308
4,2,0.04,0.666666667,0.754098361,0.707692308
4,2,0.133,0.666666667,0.754098361,0.707692308
4,2,0.166,0.666666667,0.754098361,0.707692308
15,6,0.02,0.753623188,0.666666667,0.707482993
3.5,5,0.075,0.695652174,0.71641791,0.705882353
8,4.5,0.04,0.695652174,0.71641791,0.705882353
15,1.5,0.02,0.710144928,0.7,0.705035971
15,2,0.02,0.710144928,0.7,0.705035971
3.5,8,0.05,0.724637681,0.684931507,0.704225352
4,7,0.05,0.724637681,0.684931507,0.704225352
20,2.5,0.04,0.724637681,0.684931507,0.704225352
1.5,4.5,0.133,0.652173913,0.762711864,0.703125
2,4,0.133,0.666666667,0.741935484,0.702290076
2,4.5,0.133,0.666666667,0.741935484,0.702290076
4.5,1.5,0.01,0.666666667,0.741935484,0.702290076
4.5,1.5,0.02,0.666666667,0.741935484,0.702290076
4.5,1.5,0.04,0.666666667,0.741935484,0.702290076
4.5,2,0.01,0.666666667,0.741935484,0.702290076
4.5,2,0.02,0.666666667,0.741935484,0.702290076
4.5,2,0.133,0.666666667,0.741935484,0.702290076
4.5,2,0.166,0.666666667,0.741935484,0.702290076
5,1.5,0.01,0.666666667,0.741935484,0.702290076
5,1.5,0.04,0.666666667,0.741935484,0.702290076
5,1.5,0.02,0.666666667,0.741935484,0.702290076
5,2,0.01,0.666666667,0.741935484,0.702290076
5,2,0.02,0.666666667,0.741935484,0.702290076
5,2,0.133,0.666666667,0.741935484,0.702290076
4.5,4,0.1,0.68115942,0.723076923,0.701492537
4,5,0.075,0.695652174,0.705882353,0.700729927
6,5,0.05,0.695652174,0.705882353,0.700729927
2,2,0.233,0.608695652,0.823529412,0.7
2,2,0.266,0.608695652,0.823529412,0.7
2,2,0.3,0.608695652,0.823529412,0.7
4.5,7,0.05,0.724637681,0.675675676,0.699300699
5,8,0.04,0.724637681,0.675675676,0.699300699
6,7,0.04,0.724637681,0.675675676,0.699300699
20,4,0.02,0.739130435,0.662337662,0.698630137
20,4.5,0.02,0.739130435,0.662337662,0.698630137
2,3,0.2,0.637681159,0.771929825,0.698412698
3,0.5,0.02,0.637681159,0.771929825,0.698412698
3,0.5,0.01,0.637681159,0.771929825,0.698412698
3,0.5,0.133,0.637681159,0.771929825,0.698412698
3,0.5,0.1,0.637681159,0.771929825,0.698412698
3,0.5,0.075,0.637681159,0.771929825,0.698412698
3,0.5,0.166,0.637681159,0.771929825,0.698412698
3,0.5,0.05,0.637681159,0.771929825,0.698412698
3,0.5,0.04,0.637681159,0.771929825,0.698412698
3,0.5,0.2,0.637681159,0.771929825,0.698412698
3,0.5,0.233,0.637681159,0.771929825,0.698412698
3,0.5,0.266,0.637681159,0.771929825,0.698412698
3,0.5,0.35,0.637681159,0.771929825,0.698412698
3,0.5,0.3,0.637681159,0.771929825,0.698412698
3,0.5,0.45,0.637681159,0.771929825,0.698412698
3,0.5,0.5,0.637681159,0.771929825,0.698412698
3,0.5,0.4,0.637681159,0.771929825,0.698412698
3,0.5,0.75,0.637681159,0.771929825,0.698412698
3,0.5,0.6,0.637681159,0.771929825,0.698412698
3,0.5,2,0.637681159,0.771929825,0.698412698
3,0.5,1,0.637681159,0.771929825,0.698412698
3,0.5,5,0.637681159,0.771929825,0.698412698
3,1,0.01,0.637681159,0.771929825,0.698412698
3,1,0.04,0.637681159,0.771929825,0.698412698
3,1,0.02,0.637681159,0.771929825,0.698412698
3,1,0.075,0.637681159,0.771929825,0.698412698
3,1,0.1,0.637681159,0.771929825,0.698412698
3,1,0.05,0.637681159,0.771929825,0.698412698
3,1,0.266,0.637681159,0.771929825,0.698412698
3,1,0.233,0.637681159,0.771929825,0.698412698
3,1,0.166,0.637681159,0.771929825,0.698412698
3,1,0.2,0.637681159,0.771929825,0.698412698
3,1,0.133,0.637681159,0.771929825,0.698412698
3,1,0.3,0.637681159,0.771929825,0.698412698
3,1,0.4,0.637681159,0.771929825,0.698412698
3,1,0.35,0.637681159,0.771929825,0.698412698
3,1,0.45,0.637681159,0.771929825,0.698412698
3,1,0.6,0.637681159,0.771929825,0.698412698
3,1,0.5,0.637681159,0.771929825,0.698412698
3,1,0.75,0.637681159,0.771929825,0.698412698
3,1,1,0.637681159,0.771929825,0.698412698
3,1,2,0.637681159,0.771929825,0.698412698
3,1,5,0.637681159,0.771929825,0.698412698
1.5,5,0.1,0.652173913,0.75,0.697674419
1.5,6,0.1,0.666666667,0.73015873,0.696969697
6,1.5,0.02,0.666666667,0.73015873,0.696969697
6,1.5,0.01,0.666666667,0.73015873,0.696969697
6,2,0.01,0.666666667,0.73015873,0.696969697
6,2,0.02,0.666666667,0.73015873,0.696969697
6,2,0.1,0.666666667,0.73015873,0.696969697
7,1.5,0.02,0.666666667,0.73015873,0.696969697
7,1.5,0.01,0.666666667,0.73015873,0.696969697
7,2,0.01,0.666666667,0.73015873,0.696969697
7,2,0.02,0.666666667,0.73015873,0.696969697
7,2,0.1,0.666666667,0.73015873,0.696969697
8,1.5,0.01,0.666666667,0.73015873,0.696969697
